@relation InstanceResultListener

@attribute Key_Dataset {fertility,banknote,heart_data,mushroom_toxicity,sensor_readings}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.trees.J48,weka.classifiers.functions.SMO,weka.classifiers.functions.Logistic}
@attribute Key_Scheme_options {'','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 0.25 -M 2','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-R 1.0E-8 -M -1 -num-decimal-places 4'}
@attribute Key_Scheme_version_ID {5995231201785697655,-3080186098777067172,-217733168393644444,-6585883636378691736,3932117032546553727}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 22\nSize of the tree: 32\n','Number of leaves: 26\nSize of the tree: 42\n','Number of leaves: 24\nSize of the tree: 35\n','Number of leaves: 25\nSize of the tree: 38\n','Number of leaves: 24\nSize of the tree: 36\n','Number of leaves: 32\nSize of the tree: 48\n','Number of leaves: 20\nSize of the tree: 34\n','Number of leaves: 24\nSize of the tree: 39\n','Number of leaves: 20\nSize of the tree: 32\n','Number of leaves: 35\nSize of the tree: 54\n','Number of leaves: 31\nSize of the tree: 47\n','Number of leaves: 18\nSize of the tree: 31\n','Number of leaves: 27\nSize of the tree: 42\n','Number of leaves: 22\nSize of the tree: 35\n','Number of leaves: 18\nSize of the tree: 27\n','Number of leaves: 28\nSize of the tree: 43\n','Number of leaves: 21\nSize of the tree: 31\n','Number of leaves: 23\nSize of the tree: 34\n','Number of leaves: 30\nSize of the tree: 44\n','Number of leaves: 36\nSize of the tree: 56\n','Number of leaves: 27\nSize of the tree: 41\n','Number of leaves: 29\nSize of the tree: 44\n','Number of leaves: 23\nSize of the tree: 36\n','Number of leaves: 30\nSize of the tree: 45\n','Number of leaves: 19\nSize of the tree: 29\n','Number of leaves: 17\nSize of the tree: 26\n','Number of leaves: 24\nSize of the tree: 37\n','Number of leaves: 21\nSize of the tree: 32\n','Number of leaves: 21\nSize of the tree: 33\n','Number of leaves: 29\nSize of the tree: 46\n','Number of leaves: 17\nSize of the tree: 25\n','Number of leaves: 30\nSize of the tree: 47\n','Number of leaves: 26\nSize of the tree: 40\n','Number of leaves: 20\nSize of the tree: 33\n','Number of leaves: 31\nSize of the tree: 48\n','Number of leaves: 27\nSize of the tree: 40\n','Number of leaves: 15\nSize of the tree: 23\n','Number of leaves: 27\nSize of the tree: 43\n','Number of leaves: 17\nSize of the tree: 28\n','Number of leaves: 18\nSize of the tree: 28\n','Number of leaves: 19\nSize of the tree: 28\n','Number of leaves: 33\nSize of the tree: 51\n','Number of leaves: 20\nSize of the tree: 31\n','Number of leaves: 18\nSize of the tree: 29\n','Number of leaves: 21\nSize of the tree: 34\n','Number of leaves: 28\nSize of the tree: 47\n','Number of leaves: 19\nSize of the tree: 30\n','Number of leaves: 23\nSize of the tree: 37\n','Number of leaves: 23\nSize of the tree: 35\n','Number of leaves: 33\nSize of the tree: 48\n','Number of leaves: 26\nSize of the tree: 39\n','Number of leaves: 19\nSize of the tree: 31\n','Number of leaves: 25\nSize of the tree: 42\n','Number of leaves: 36\nSize of the tree: 55\n','Number of leaves: 30\nSize of the tree: 49\n','Number of leaves: 25\nSize of the tree: 37\n','Number of leaves: 26\nSize of the tree: 45\n','Number of leaves: 16\nSize of the tree: 25\n','Number of leaves: 28\nSize of the tree: 45\n','Number of leaves: 27\nSize of the tree: 44\n','Number of leaves: 15\nSize of the tree: 24\n','Number of leaves: 25\nSize of the tree: 30\n','Number of leaves: 22\nSize of the tree: 27\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 27\nSize of the tree: 53\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
heart_data,8,3,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,22,5,0,81.481481,18.518519,0,0.621849,0.195514,0.325416,39.587549,65.488593,26.75907,12.52639,14.23268,0.991077,0.46394,0.527136,16.527079,0.612114,1667.3448,0.866667,13,0.25,3,0.75,9,0.133333,2,0.8125,0.866667,0.83871,0.623635,0.936111,0.933736,0.814815,0.198148,0.801852,0.185185,0.815025,0.814815,0.813776,0.623635,0.936111,0.933205,0.810659,0.814815,0.001,0.002,0.00006,0.00232,0.06,2.32,38968,36959,6503,100,83.333333,?,?,?,?
heart_data,8,4,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,23,4,0,85.185185,14.814815,0,0.694915,0.212336,0.318313,42.993744,64.059292,26.75907,11.977866,14.781204,0.991077,0.443625,0.547452,15.822042,0.586002,1596.216652,0.933333,14,0.25,3,0.75,9,0.066667,1,0.823529,0.933333,0.875,0.703144,0.944444,0.9492,0.851852,0.168519,0.831481,0.148148,0.857516,0.851852,0.849747,0.703144,0.944444,0.940296,0.846591,0.851852,0,0.008,0.000059,0.002417,0.059,2.417,38968,36959,6503,100,85.185185,?,?,?,?
heart_data,8,5,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,22,5,0,81.481481,18.518519,0,0.628099,0.272897,0.392349,55.256044,78.958654,26.75907,25.651408,1.107662,0.991077,0.950052,0.041025,12.665241,0.469083,1277.740787,0.8,12,0.166667,2,0.833333,10,0.2,3,0.857143,0.8,0.827586,0.629844,0.855556,0.877989,0.814815,0.181481,0.818519,0.185185,0.818071,0.814815,0.815326,0.629844,0.855556,0.823733,0.813793,0.814815,0,0.002,0.000071,0.002298,0.071,2.298,38968,36959,6503,96.296296,88.888889,?,?,?,?
heart_data,8,6,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,22,5,0,81.481481,18.518519,0,0.615385,0.266168,0.38288,53.893566,77.053161,26.75907,25.08999,1.66908,0.991077,0.929259,0.061818,13.115383,0.485755,1323.153707,0.933333,14,0.333333,4,0.666667,8,0.066667,1,0.777778,0.933333,0.848485,0.632456,0.861111,0.829188,0.814815,0.214815,0.785185,0.185185,0.82716,0.814815,0.810005,0.632456,0.861111,0.84827,0.805195,0.814815,0,0.002,0.000059,0.002446,0.059,2.446,38968,36959,6503,96.296296,88.888889,?,?,?,?
heart_data,8,7,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,24,3,0,88.888889,11.111111,0,0.773109,0.202243,0.267711,40.950027,53.875842,26.75907,9.985989,16.773081,0.991077,0.369851,0.621225,16.861113,0.624486,1701.044009,0.933333,14,0.166667,2,0.833333,10,0.066667,1,0.875,0.933333,0.903226,0.77533,0.980556,0.98,0.888889,0.122222,0.877778,0.111111,0.890152,0.888889,0.888266,0.77533,0.980556,0.975028,0.886396,0.888889,0,0.002,0.000059,0.002366,0.059,2.366,38968,36959,6503,100,92.592593,?,?,?,?
heart_data,8,8,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,22,5,0,81.481481,18.518519,0,0.621849,0.249346,0.381665,50.487372,76.808501,26.75907,24.721003,2.038067,0.991077,0.915593,0.075484,13.898503,0.514759,1402.159177,0.866667,13,0.25,3,0.75,9,0.133333,2,0.8125,0.866667,0.83871,0.623635,0.852778,0.827948,0.814815,0.198148,0.801852,0.185185,0.815025,0.814815,0.813776,0.623635,0.852778,0.822262,0.810659,0.814815,0,0.002,0.000067,0.001999,0.067,1.999,38968,36959,6503,96.296296,85.185185,?,?,?,?
heart_data,8,9,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,24,3,0,88.888889,11.111111,0,0.77686,0.235888,0.314963,47.762416,63.385005,26.75907,12.603908,14.155162,0.991077,0.466811,0.524265,14.973037,0.554557,1510.564239,0.866667,13,0.083333,1,0.916667,11,0.133333,2,0.928571,0.866667,0.896552,0.779017,0.933333,0.925788,0.888889,0.105556,0.894444,0.111111,0.891941,0.888889,0.889195,0.779017,0.933333,0.926836,0.888276,0.888889,0,0.003,0.00006,0.002357,0.06,2.357,38968,36959,6503,100,88.888889,?,?,?,?
heart_data,8,10,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,22,5,0,81.481481,18.518519,0,0.621849,0.242617,0.360236,49.124894,72.496055,26.75907,15.402526,11.356544,0.991077,0.570464,0.420613,14.164456,0.524609,1428.990046,0.866667,13,0.25,3,0.75,9,0.133333,2,0.8125,0.866667,0.83871,0.623635,0.897222,0.889426,0.814815,0.198148,0.801852,0.185185,0.815025,0.814815,0.813776,0.623635,0.897222,0.879861,0.810659,0.814815,0,0.002,0.00006,0.002311,0.06,2.311,38968,36959,6503,100,90.740741,?,?,?,?
heart_data,9,1,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,22,5,0,81.481481,18.518519,0,0.634146,0.249346,0.361936,50.487372,72.838138,26.75907,15.609701,11.149369,0.991077,0.578137,0.41294,13.857901,0.513256,1398.063023,0.733333,11,0.083333,1,0.916667,11,0.266667,4,0.916667,0.733333,0.814815,0.65,0.9,0.924234,0.814815,0.164815,0.835185,0.185185,0.835185,0.814815,0.814815,0.65,0.9,0.888644,0.814815,0.814815,0.001,0.002,0.000069,0.002478,0.069,2.478,38968,36959,6503,100,88.888889,?,?,?,?
heart_data,9,2,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,23,4,0,85.185185,14.814815,0,0.7,0.232523,0.342391,47.081177,68.904776,26.75907,21.589542,5.169528,0.991077,0.799613,0.191464,14.941504,0.553389,1507.383059,0.866667,13,0.166667,2,0.833333,10,0.133333,2,0.866667,0.866667,0.866667,0.7,0.902778,0.866412,0.851852,0.151852,0.848148,0.148148,0.851852,0.851852,0.851852,0.7,0.902778,0.879988,0.85,0.851852,0,0.002,0.000069,0.002355,0.069,2.355,38968,36959,6503,96.296296,83.333333,?,?,?,?
heart_data,9,3,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,22,5,0,81.481481,18.518519,0,0.608696,0.235888,0.35251,47.762416,70.941296,26.75907,14.618905,12.140165,0.991077,0.541441,0.449636,14.434564,0.534613,1456.240065,1,15,0.416667,5,0.583333,7,0,0,0.75,1,0.857143,0.661438,0.941667,0.936667,0.814815,0.231481,0.768519,0.185185,0.861111,0.814815,0.803676,0.661438,0.941667,0.933988,0.796992,0.814815,0,0.002,0.000064,0.002278,0.064,2.278,38968,36959,6503,100,87.037037,?,?,?,?
heart_data,9,4,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,26,1,0,96.296296,3.703704,0,0.92437,0.158505,0.241856,32.093921,48.672593,26.75907,8.017926,18.741144,0.991077,0.29696,0.694116,19.05118,0.705599,1921.990295,1,15,0.083333,1,0.916667,11,0,0,0.9375,1,0.967742,0.927025,0.991667,0.991389,0.962963,0.046296,0.953704,0.037037,0.965278,0.962963,0.962755,0.927025,0.991667,0.989925,0.962132,0.962963,0,0.002,0.000059,0.00229,0.059,2.29,38968,36959,6503,100,83.333333,?,?,?,?
heart_data,9,5,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,19,8,0,70.37037,29.62963,0,0.37931,0.32,0.44012,64.793388,88.572317,26.75907,21.885807,4.873263,0.991077,0.810585,0.180491,9.653231,0.357527,973.872302,0.866667,13,0.5,6,0.5,6,0.133333,2,0.684211,0.866667,0.764706,0.399012,0.766667,0.801821,0.703704,0.337037,0.662963,0.296296,0.71345,0.703704,0.691503,0.399012,0.766667,0.791563,0.682353,0.703704,0,0.008,0.000059,0.002494,0.059,2.494,38968,36959,6503,100,87.037037,?,?,?,?
heart_data,9,6,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,23,4,0,85.185185,14.814815,0,0.694915,0.239252,0.40459,48.443655,81.422056,26.75907,41.827202,-15.068132,0.991077,1.549156,-0.558079,14.611516,0.541167,1474.091942,0.933333,14,0.25,3,0.75,9,0.066667,1,0.823529,0.933333,0.875,0.703144,0.794444,0.772759,0.851852,0.168519,0.831481,0.148148,0.857516,0.851852,0.849747,0.703144,0.794444,0.75412,0.846591,0.851852,0,0.002,0.000073,0.002332,0.073,2.332,38968,36959,6503,88.888889,77.777778,?,?,?,?
heart_data,9,7,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,25,2,0,92.592593,7.407407,0,0.847458,0.188785,0.290682,38.225071,58.498558,26.75907,11.490376,15.268694,0.991077,0.425569,0.565507,17.573483,0.65087,1772.911853,1,15,0.166667,2,0.833333,10,0,0,0.882353,1,0.9375,0.857493,0.933333,0.921059,0.925926,0.092593,0.907407,0.074074,0.934641,0.925926,0.924874,0.857493,0.933333,0.926857,0.923295,0.925926,0,0.001,0.000061,0.001856,0.061,1.856,38968,36959,6503,100,88.888889,?,?,?,?
heart_data,9,8,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,20,7,0,74.074074,25.925926,0,0.470588,0.256075,0.366974,51.849849,73.852123,26.75907,15.296062,11.463008,0.991077,0.566521,0.424556,13.228015,0.489926,1334.516592,0.8,12,0.333333,4,0.666667,8,0.2,3,0.75,0.8,0.774194,0.47194,0.913889,0.92959,0.740741,0.274074,0.725926,0.259259,0.739899,0.740741,0.739286,0.47194,0.913889,0.914699,0.734923,0.740741,0,0.001,0.000046,0.001403,0.046,1.403,38968,36959,6503,100,92.592593,?,?,?,?
heart_data,9,9,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,24,3,0,88.888889,11.111111,0,0.77686,0.219065,0.300542,44.356222,60.482915,26.75907,11.48277,15.2763,0.991077,0.425288,0.565789,15.773749,0.584213,1591.344625,0.866667,13,0.083333,1,0.916667,11,0.133333,2,0.928571,0.866667,0.896552,0.779017,0.963889,0.967741,0.888889,0.105556,0.894444,0.111111,0.891941,0.888889,0.889195,0.779017,0.963889,0.960387,0.888276,0.888889,0,0.002,0.000032,0.001252,0.032,1.252,38968,36959,6503,100,88.888889,?,?,?,?
heart_data,9,10,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,22,5,0,81.481481,18.518519,0,0.621849,0.232523,0.342391,47.081177,68.904776,26.75907,14.055991,12.703079,0.991077,0.520592,0.470484,14.676094,0.543559,1480.606955,0.866667,13,0.25,3,0.75,9,0.133333,2,0.8125,0.866667,0.83871,0.623635,0.908333,0.907456,0.814815,0.198148,0.801852,0.185185,0.815025,0.814815,0.813776,0.623635,0.908333,0.894281,0.810659,0.814815,0,0.001,0.000032,0.001162,0.032,1.162,38968,36959,6503,100,88.888889,?,?,?,?
heart_data,10,1,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,22,5,0,81.481481,18.518519,0,0.615385,0.269533,0.394288,54.574805,79.348963,26.75907,25.440054,1.319016,0.991077,0.942224,0.048852,12.665938,0.469109,1277.811162,0.933333,14,0.333333,4,0.666667,8,0.066667,1,0.777778,0.933333,0.848485,0.632456,0.863889,0.843544,0.814815,0.214815,0.785185,0.185185,0.82716,0.814815,0.810005,0.632456,0.863889,0.842816,0.805195,0.814815,0,0.001,0.000029,0.001147,0.029,1.147,38968,36959,6503,96.296296,85.185185,?,?,?,?
heart_data,10,2,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,23,4,0,85.185185,14.814815,0,0.7,0.215701,0.343709,43.674983,69.170031,26.75907,22.143603,4.615467,0.991077,0.820133,0.170943,15.868683,0.587729,1600.922076,0.866667,13,0.166667,2,0.833333,10,0.133333,2,0.866667,0.866667,0.866667,0.7,0.866667,0.821917,0.851852,0.151852,0.848148,0.148148,0.851852,0.851852,0.851852,0.7,0.866667,0.854431,0.85,0.851852,0,0.001,0.000046,0.001048,0.046,1.048,38968,36959,6503,96.296296,88.888889,?,?,?,?
heart_data,10,3,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,23,4,0,85.185185,14.814815,0,0.7,0.249346,0.356833,50.487372,71.811257,26.75907,15.30919,11.44988,0.991077,0.567007,0.42407,13.930733,0.515953,1405.41077,0.866667,13,0.166667,2,0.833333,10,0.133333,2,0.866667,0.866667,0.866667,0.7,0.9,0.915941,0.851852,0.151852,0.848148,0.148148,0.851852,0.851852,0.851852,0.7,0.9,0.887824,0.85,0.851852,0,0.001,0.000048,0.001179,0.048,1.179,38968,36959,6503,100,87.037037,?,?,?,?
heart_data,10,4,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,21,6,0,77.777778,22.222222,0,0.542373,0.276262,0.391182,55.937283,78.723799,26.75907,17.076208,9.682862,0.991077,0.632452,0.358625,12.183386,0.451237,1229.12851,0.866667,13,0.333333,4,0.666667,8,0.133333,2,0.764706,0.866667,0.8125,0.548795,0.872222,0.892066,0.777778,0.244444,0.755556,0.222222,0.780392,0.777778,0.774621,0.548795,0.872222,0.86766,0.769886,0.777778,0,0.002,0.000047,0.001267,0.047,1.267,38968,36959,6503,100,87.037037,?,?,?,?
heart_data,10,5,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,25,2,0,92.592593,7.407407,0,0.85,0.208972,0.287536,42.312505,57.865565,26.75907,10.627067,16.132003,0.991077,0.393595,0.597482,16.302393,0.603792,1644.677198,0.933333,14,0.083333,1,0.916667,11,0.066667,1,0.933333,0.933333,0.933333,0.85,0.969444,0.975556,0.925926,0.075926,0.924074,0.074074,0.925926,0.925926,0.925926,0.85,0.969444,0.970707,0.925,0.925926,0,0.001,0.000028,0.001092,0.028,1.092,38968,36959,6503,100,87.037037,?,?,?,?
heart_data,10,6,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,23,4,0,85.185185,14.814815,0,0.694915,0.212336,0.319272,42.993744,64.252231,26.75907,20.162927,6.596143,0.991077,0.746775,0.244302,16.046735,0.594324,1618.884917,0.933333,14,0.25,3,0.75,9,0.066667,1,0.823529,0.933333,0.875,0.703144,0.902778,0.858707,0.851852,0.168519,0.831481,0.148148,0.857516,0.851852,0.849747,0.703144,0.902778,0.884878,0.846591,0.851852,0,0.001,0.000038,0.001231,0.038,1.231,38968,36959,6503,96.296296,87.037037,?,?,?,?
heart_data,10,7,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,23,4,0,85.185185,14.814815,0,0.7,0.195514,0.294866,39.587549,59.340629,26.75907,10.828764,15.930306,0.991077,0.401065,0.590011,16.871764,0.62488,1702.118472,0.866667,13,0.166667,2,0.833333,10,0.133333,2,0.866667,0.866667,0.866667,0.7,0.972222,0.977632,0.851852,0.151852,0.848148,0.148148,0.851852,0.851852,0.851852,0.7,0.972222,0.970257,0.85,0.851852,0,0.001,0.000027,0.001218,0.027,1.218,38968,36959,6503,100,87.037037,?,?,?,?
heart_data,10,8,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,24,3,0,88.888889,11.111111,0,0.77686,0.239252,0.346832,48.443655,69.798663,26.75907,15.210273,11.548797,0.991077,0.563343,0.427733,14.693015,0.544186,1482.314076,0.866667,13,0.083333,1,0.916667,11,0.133333,2,0.928571,0.866667,0.896552,0.779017,0.905556,0.913874,0.888889,0.105556,0.894444,0.111111,0.891941,0.888889,0.889195,0.779017,0.905556,0.893939,0.888276,0.888889,0,0.001,0.000028,0.001098,0.028,1.098,38968,36959,6503,100,85.185185,?,?,?,?
heart_data,10,9,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,17,10,0,62.962963,37.037037,0,0.224138,0.353645,0.49813,71.605777,100.246623,26.75907,41.560492,-14.801422,0.991077,1.539277,-0.548201,7.462411,0.276386,752.849995,0.8,12,0.583333,7,0.416667,5,0.2,3,0.631579,0.8,0.705882,0.23578,0.730556,0.734962,0.62963,0.412963,0.587037,0.37037,0.628655,0.62963,0.614379,0.23578,0.730556,0.712161,0.602941,0.62963,0,0.001,0.000027,0.001066,0.027,1.066,38968,36959,6503,92.592593,83.333333,?,?,?,?
heart_data,10,10,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1259,243,27,25,2,0,92.592593,7.407407,0,0.847458,0.15514,0.23086,31.412682,46.459561,26.75907,7.595157,19.163912,0.991077,0.281302,0.709775,19.257619,0.713245,1942.81698,1,15,0.166667,2,0.833333,10,0,0,0.882353,1,0.9375,0.857493,0.997222,0.995833,0.925926,0.092593,0.907407,0.074074,0.934641,0.925926,0.924874,0.857493,0.997222,0.994836,0.923295,0.925926,0,0.001,0.00003,0.001159,0.03,1.159,38968,36959,6503,100,81.481481,?,?,?,?
